1686219197,12528119521,223208805468,0.056127353464987186
1686219174,12668908403,220711305468,0.05740036005920327
1686219159,12704855653,220082500608,0.057727695831797446
1686219141,12632231300,221349677555,0.05706911995325224
1686219088,12804414493,218352677555,0.058640977689750316
1686219062,12858877847,217421413677,0.05914264666728308
1686219039,12871559799,217205697875,0.059259770461488864
1686218743,12895369752,216799895227,0.05948051653114464
1686212662,13039157469,214389760510,0.060819870491864284
1686211332,13258737861,210814320842,0.06289296575319989
1686211272,13295226761,210231617558,0.06324085271014018
1686211201,13296272527,210214964511,0.06325083734133609
1686211174,13296444538,210212225615,0.06325247972186072
1686211174,13297527521,210194983125,0.06326282065967363
1686211170,13299915967,210156965936,0.06328562989936903
1686211167,13300998462,210139740230,0.06329596889880004
1686211167,13306031623,210059684611,0.06334405218041166
1686211167,13311796024,209968072633,0.06339914377014588
1686211167,13321473345,209814452296,0.0634916861027593
1686210014,13220559379,211412018334,0.0625345686739221
1686209697,13221641253,211394596369,0.06254484021872042
1686207266,13182548781,212023092569,0.062175061316539944
1686206489,13143539482,212650392418,0.06180820704136849
1686206311,13144470258,212635227820,0.06181699238061841
1686206303,13148176695,212574862318,0.061851982645676463
1686206303,13149069098,212560333121,0.06186040878339653
1686206303,13150017416,212544895750,0.06186936350363991
1686206303,13150536454,212536447438,0.061874264920308335
1686206303,13152549815,212503682551,0.06189327948160824
1686205705,13029981257,214507693534,0.06074365465560663
1686205577,13019930844,214673323247,0.06064997106799086
1686205480,13021694502,214644043541,0.06066646102626498
1686205317,13029385608,214516451062,0.06073839812049762
1686205268,13040121577,214338597534,0.060838886355648
1686205242,13105655815,213259280080,0.061454093862099095
1686204394,13167826112,212245307279,0.06204059953462562
1686204081,13167948342,212243323174,0.062041755401675155
1686203600,13171184587,212190804421,0.06207236276303254
1686203577,13183321823,211994067882,0.062187220400610886
1686203569,13183705544,211987853923,0.062190853391009354
1686203569,13184301994,211978195756,0.06219650066828546
1686203569,13184919864,211968191660,0.062202351026086025
1686203426,12958914099,215674372749,0.06008555366975136
1686203185,12742671002,219343157745,0.05809468201790978
1686203155,13297081103,210135474852,0.063278611630736
1686203117,13444231685,207818707831,0.06469211470573173
1686200061,13712629940,203722137438,0.06731045586134815
1686198513,13706525082,203812934323,0.06725051639891551
1686198399,13743864784,203255198921,0.06761876132546987
1686198364,13787096360,202613236565,0.06804637541820711
1686198277,13787216714,202611454991,0.06804756776763894
1686198062,13787197039,202611740232,0.06804737486195524
1686198027,13787317663,202609954695,0.06804856989260381
1686197990,13787438487,202608166218,0.0680497669188968
1686197971,13787559740,202606371435,0.06805096820177402
1686197956,13788909892,202586388672,0.06806434520299932
1686197922,13789031469,202584589478,0.06806554982553321
1686197858,13790801069,202558405123,0.06808308478053912
1686197846,13798877971,202438978601,0.06816314756357814
1686197816,13799064389,202436223831,0.06816499600644539
1686196675,13799178010,202434544848,0.06816612263663423
1686196641,13808424656,202297999972,0.06825784069991409
1686196607,13819164418,202139636003,0.0683644469301157
1686196596,13826613262,202029943145,0.06843843564355422
1686196585,13830759527,201968935817,0.06847963757917591
1686196585,13853791691,201630711385,0.06870873784969758
1686196551,13860803179,201527971862,0.06877855739297292
1686196539,13872730922,201353433316,0.06889741433029561
1686196430,13884985859,201174419656,0.0690196391904237
1686196407,13886677678,201149731279,0.06903652115119563
1686196377,13887895430,201131964590,0.0690486738809018
1686196332,13886332383,201154654141,0.06903311505418279
1686196290,13888881024,201117471877,0.06905855018152875
1686196245,13888940877,201116598830,0.06905914756812317
1686196109,13889004908,201115664848,0.06905978665807602
1686195867,13889097387,201114315936,0.06906070968821476
1686195810,13889194045,201112906090,0.06906167443468024
1686195773,13890182540,201098489197,0.06907154099200072
1686195731,13890304910,201096704609,0.06907276246524005
1686195584,13869868492,201393825159,0.06886938306598908
1686195512,13869928435,201392948402,0.06886998052838607
1686195237,13835077528,201901662239,0.06852384162950972
1686195237,13837011495,201873237111,0.06854307035950347
1686195237,13844835101,201758328244,0.0686208853012328
1686195150,13871310602,201370412871,0.06888455162917159
1686195065,13925386374,200582735699,0.06942465075806334
1686195031,13926934325,200560278022,0.0694401426960144
1686195023,13927833450,200547235813,0.06944914196168223
1686195005,13928175440,200542275527,0.06945256506838021
1686194964,13928254704,200541125901,0.06945335846411814
1686194964,13928674430,200535038520,0.06945755980000896
1686194806,13826924245,202014820156,0.06844509840576332
1686194794,13830166743,201967112450,0.06847732076391332
1686194696,13834128755,201908848764,0.0685167036496253
1686194674,13842829705,201781013489,0.06860323211606148
1686194647,13878851410,201253487624,0.06896204172088549
1686194647,13883320013,201188237327,0.06900661886328292
1686194080,13912227215,200767150805,0.06929533621021793
1686193726,13941840223,200337595853,0.06959173171484989
1686193704,13945749472,200281026124,0.06963090684069977
1686193598,13950729115,200209012979,0.06968082459136492
1686193396,13954769689,200150618005,0.06972134199781184
1686193396,13987392098,199680392675,0.07004890119965806
1686193389,13994375047,199580024150,0.07011911691363526
1686193264,14015570345,199275989922,0.07033245876979927
1686193257,14015670463,199274555966,0.07033346728616642
1686193155,14043426459,198877807806,0.07061334099528585
1686193054,14018759447,199228731729,0.07036514927008096
1686192973,13998915792,199511932881,0.07016580707656084
1686192925,13999015769,199510497543,0.07016681298177219
1686192889,13999138066,199508741800,0.07016804346364737
1686192848,13999223746,199507511766,0.07016890553183543
1686192796,13999297106,199506458604,0.07016964364941779
